num,inc_time,arint,inc_type,location,dact
15035,13051102.0,3675.0,1.0,618,727
15036,13053702.0,2600.0,1.0,614,18122
15037,13054059.0,357.0,1.0,651,255
15038,13054378.0,319.0,2.0,400,1093
15039,13054931.0,553.0,1.0,248,1182
15040,13055639.0,708.0,3.0,522,4545
15041,13057030.0,1391.0,1.0,570,1703
15042,13057365.0,335.0,1.0,341,880
15043,13060166.0,2801.0,1.0,255,625
15044,13066315.0,6149.0,2.0,232,1664
15045,13067959.0,1644.0,2.0,292,668
15046,13070238.0,2279.0,1.0,570,1811
15047,13075752.0,5514.0,1.0,608,1359
15048,13076268.0,516.0,1.0,409,938
15049,13078321.0,2053.0,2.0,325,853
15050,13078471.0,150.0,1.0,311,1282
15051,13081759.0,3288.0,1.0,614,5857
15052,13084177.0,2418.0,1.0,670,1348
15053,13085138.0,961.0,1.0,240,1205
15054,13088615.0,3477.0,2.0,146,757
15055,13091563.0,2948.0,1.0,444,1093
15056,13094331.0,2768.0,2.0,149,1688
15057,13096800.0,2469.0,1.0,651,1046
15058,13096972.0,172.0,1.0,618,642
15059,13097883.0,911.0,1.0,575,278
15060,13098053.0,170.0,2.0,48,1610
15061,13098145.0,92.0,1.0,618,4443
15062,13098988.0,843.0,2.0,123,666
15063,13099693.0,705.0,1.0,324,2262
15064,13100075.0,382.0,2.0,453,1987
15065,13104499.0,4424.0,1.0,450,4921
15066,13105347.0,848.0,2.0,320,485
15067,13105479.0,132.0,2.0,139,1775
15068,13106539.0,1060.0,1.0,618,1094
15069,13107159.0,620.0,2.0,334,652
15070,13107749.0,590.0,1.0,690,763
15071,13109071.0,1322.0,2.0,495,494
15072,13109315.0,244.0,1.0,226,784
15073,13112762.0,3447.0,1.0,620,758
15074,13114728.0,1966.0,1.0,567,748
15075,13114847.0,119.0,1.0,595,1028
15076,13117339.0,2492.0,1.0,610,481
15077,13117455.0,116.0,1.0,564,507
15078,13117826.0,371.0,1.0,476,1130
15079,13117938.0,112.0,1.0,451,854
15080,13118140.0,202.0,1.0,651,3722
15081,13118184.0,44.0,1.0,477,852
15082,13118997.0,813.0,2.0,469,1439
15083,13119683.0,686.0,1.0,285,673
15084,13119770.0,87.0,1.0,478,2567
15085,13120070.0,300.0,1.0,624,472
15086,13121162.0,1092.0,1.0,475,2646
15087,13121385.0,223.0,1.0,211,375
15088,13125351.0,3966.0,1.0,602,720
15089,13126109.0,758.0,1.0,159,314
15090,13128487.0,2378.0,1.0,240,598
15091,13129566.0,1079.0,1.0,229,260
15092,13131318.0,1752.0,1.0,409,606
15093,13131869.0,551.0,1.0,73,110
15094,13135366.0,3497.0,1.0,522,753
15095,13138178.0,2812.0,1.0,661,2062
15096,13140454.0,2276.0,1.0,470,273
15097,13140783.0,329.0,1.0,567,1468
15098,13140887.0,104.0,1.0,194,233
15099,13142420.0,1533.0,2.0,430,1326
15100,13143934.0,1514.0,1.0,306,353
15101,13144420.0,486.0,1.0,522,789
15102,13145028.0,608.0,2.0,264,1214
15103,13145074.0,46.0,1.0,415,452
15104,13146981.0,1907.0,2.0,583,901
15105,13149019.0,2038.0,2.0,642,892
15106,13151067.0,2048.0,1.0,257,610
15107,13152663.0,1596.0,1.0,338,329
15108,13155218.0,2555.0,1.0,435,574
15109,13157808.0,2590.0,2.0,289,2292
15110,13158374.0,566.0,1.0,671,586
15111,13162018.0,3644.0,1.0,658,811
15112,13164446.0,2428.0,1.0,240,334
15113,13166904.0,2458.0,1.0,620,1450
15114,13169899.0,2995.0,1.0,472,1570
15115,13170375.0,476.0,1.0,568,1504
15116,13172518.0,2143.0,3.0,436,3627
15117,13174069.0,1551.0,2.0,687,918
15118,13175703.0,1634.0,1.0,686,524
15119,13176358.0,655.0,3.0,681,2411
15120,13176716.0,358.0,2.0,498,751
15121,13176974.0,258.0,1.0,477,3057
15122,13177640.0,666.0,2.0,187,1055
15123,13178405.0,765.0,2.0,194,1869
15124,13178540.0,135.0,2.0,267,1500
15125,13179207.0,667.0,3.0,422,5248
15126,13179419.0,212.0,1.0,651,63
15127,13181316.0,1897.0,2.0,22,998
15128,13182790.0,1474.0,1.0,531,697
15129,13183755.0,965.0,2.0,248,1233
15130,13184838.0,1083.0,2.0,317,1386
15131,13187190.0,2352.0,2.0,302,785
15132,13190852.0,3662.0,2.0,299,1235
15133,13191424.0,572.0,3.0,592,3564
15134,13192263.0,839.0,1.0,539,472
15135,13194193.0,1930.0,2.0,622,1354
15136,13194758.0,565.0,1.0,648,1153
15137,13194810.0,52.0,3.0,180,3051
15138,13196623.0,1813.0,1.0,202,550
15139,13197113.0,490.0,2.0,232,824
15140,13198752.0,1639.0,1.0,614,3853
15141,13198870.0,118.0,3.0,257,4887
15142,13199196.0,326.0,2.0,184,1460
15143,13199204.0,8.0,1.0,533,114
15144,13202099.0,2895.0,2.0,263,1412
15145,13203073.0,974.0,1.0,452,546
15146,13203751.0,678.0,2.0,119,667
15147,13204083.0,332.0,1.0,618,471
15148,13204372.0,289.0,1.0,399,584
15149,13204475.0,103.0,1.0,687,3264
15150,13204793.0,318.0,2.0,213,2283
15151,13204970.0,177.0,2.0,226,335
15152,13205205.0,235.0,2.0,220,878
15153,13205776.0,571.0,2.0,130,1169
15154,13206120.0,344.0,1.0,288,693
15155,13206156.0,36.0,3.0,13,5016
15156,13206768.0,612.0,2.0,607,845
15157,13207944.0,1176.0,1.0,414,366
15158,13208840.0,896.0,2.0,196,665
15159,13209544.0,704.0,1.0,631,841
15160,13209609.0,65.0,2.0,306,1727
15161,13209961.0,352.0,2.0,222,1512
15162,13210875.0,914.0,2.0,58,1889
15163,13211716.0,841.0,2.0,398,1864
15164,13214234.0,2518.0,2.0,477,736
15165,13214628.0,394.0,2.0,175,691
15166,13214829.0,201.0,1.0,440,325
15167,13215345.0,516.0,1.0,594,260
15168,13215812.0,467.0,1.0,280,1754
15169,13215914.0,102.0,1.0,506,156
15170,13217292.0,1378.0,1.0,256,488
15171,13218780.0,1488.0,2.0,158,783
15172,13221332.0,2552.0,1.0,185,661
15173,13222249.0,917.0,1.0,415,409
15174,13224038.0,1789.0,1.0,624,709
15175,13224609.0,571.0,2.0,506,456
15176,13224692.0,83.0,1.0,415,895
15177,13226560.0,1868.0,2.0,280,2332
15178,13227127.0,567.0,2.0,565,454
15179,13227753.0,626.0,1.0,460,872
15180,13228189.0,436.0,1.0,415,378
15181,13228225.0,36.0,1.0,673,1027
15182,13228683.0,458.0,1.0,610,1233
15183,13231274.0,2591.0,1.0,687,486
15184,13231702.0,428.0,3.0,586,3503
15185,13231830.0,128.0,1.0,416,1607
15186,13236093.0,4263.0,1.0,444,362
15187,13236199.0,106.0,1.0,400,147
15188,13236668.0,469.0,1.0,610,1327
15189,13245097.0,8429.0,1.0,420,205
15190,13247653.0,2556.0,2.0,12,1567
15191,13250828.0,3175.0,1.0,253,1096
15192,13252250.0,1422.0,2.0,427,806
15193,13252756.0,506.0,1.0,647,257
15194,13255850.0,3094.0,1.0,203,331
15195,13257177.0,1327.0,2.0,223,1773
15196,13257818.0,641.0,2.0,384,1534
15197,13258339.0,521.0,1.0,320,618
15198,13259447.0,1108.0,1.0,299,269
15199,13259729.0,282.0,1.0,236,1403
15200,13263331.0,3602.0,1.0,267,3469
15201,13264004.0,673.0,1.0,620,1885
15202,13264112.0,108.0,1.0,453,628
15203,13264803.0,691.0,2.0,119,391
15204,13266790.0,1987.0,1.0,591,1225
15205,13268767.0,1977.0,1.0,312,209
15206,13269474.0,707.0,1.0,517,665
15207,13269800.0,326.0,2.0,526,1424
15208,13269869.0,69.0,2.0,538,2364
15209,13269985.0,116.0,1.0,692,2290
15210,13270037.0,52.0,2.0,150,1057
15211,13270444.0,407.0,1.0,521,868
15212,13270722.0,278.0,2.0,51,482
15213,13271354.0,632.0,1.0,415,660
15214,13272384.0,1030.0,1.0,410,1344
15215,13272734.0,350.0,1.0,618,5869
15216,13273682.0,948.0,2.0,618,1968
15217,13274088.0,406.0,1.0,194,376
15218,13274933.0,845.0,1.0,439,324
15219,13277999.0,3066.0,3.0,623,5215
15220,13280134.0,2135.0,2.0,157,1623
15221,13280620.0,486.0,2.0,544,431
15222,13281166.0,546.0,1.0,570,562
15223,13282392.0,1226.0,1.0,285,5218
15224,13283034.0,642.0,1.0,618,634
15225,13283082.0,48.0,1.0,407,1986
15226,13286201.0,3119.0,2.0,631,1214
15227,13286401.0,200.0,1.0,687,1511
15228,13287397.0,996.0,1.0,468,465
15229,13289115.0,1718.0,1.0,509,442
15230,13289520.0,405.0,1.0,658,329
15231,13290722.0,1202.0,1.0,521,954
15232,13291206.0,484.0,1.0,240,961
15233,13291426.0,220.0,1.0,620,669
15234,13292120.0,694.0,2.0,407,752
15235,13292363.0,243.0,1.0,255,450
15236,13292957.0,594.0,1.0,462,509
15237,13293355.0,398.0,1.0,454,2410
15238,13294907.0,1552.0,2.0,368,375
15239,13295659.0,752.0,3.0,376,2711
15240,13295737.0,78.0,1.0,651,333
15241,13295908.0,171.0,1.0,402,1008
15242,13297171.0,1263.0,1.0,224,1147
15243,13297275.0,104.0,1.0,567,197
15244,13300279.0,3004.0,2.0,641,790
15245,13300444.0,165.0,2.0,193,518
15246,13302552.0,2108.0,1.0,620,180
15247,13302976.0,424.0,1.0,53,255
15248,13305254.0,2278.0,1.0,240,982
15249,13305768.0,514.0,2.0,55,246
15250,13305967.0,199.0,1.0,624,637
15251,13309485.0,3518.0,1.0,415,273
15252,13310982.0,1497.0,1.0,548,629
15253,13311125.0,143.0,1.0,83,450
15254,13312237.0,1112.0,2.0,568,1330
15255,13313937.0,1700.0,1.0,415,901
15256,13313984.0,47.0,2.0,220,1061
15257,13314736.0,752.0,1.0,80,267
15258,13315491.0,755.0,1.0,248,946
15259,13317118.0,1627.0,1.0,531,641
15260,13318466.0,1348.0,1.0,647,566
15261,13321788.0,3322.0,1.0,255,1623
15262,13323565.0,1777.0,2.0,271,1284
15263,13323923.0,358.0,2.0,93,1217
15264,13324214.0,291.0,3.0,556,2856
15265,13325342.0,1128.0,2.0,399,967
15266,13325749.0,407.0,1.0,604,2612
15267,13328255.0,2506.0,2.0,525,556
15268,13330774.0,2519.0,2.0,27,2169
15269,13331592.0,818.0,1.0,679,812
15270,13332444.0,852.0,2.0,215,1260
15271,13335182.0,2738.0,1.0,230,503
15272,13338235.0,3053.0,2.0,430,427
15273,13338985.0,750.0,1.0,560,2035
15274,13339454.0,469.0,1.0,482,773
15275,13339477.0,23.0,1.0,297,685
15276,13341790.0,2313.0,1.0,224,1576
15277,13344344.0,2554.0,1.0,503,1548
15278,13345937.0,1593.0,1.0,615,1052
15279,13346397.0,460.0,1.0,481,3649
15280,13347892.0,1495.0,2.0,223,576
15281,13348955.0,1063.0,2.0,534,2170
15282,13350511.0,1556.0,1.0,77,752
15283,13350827.0,316.0,1.0,443,448
15284,13351340.0,513.0,2.0,245,474
15285,13351644.0,304.0,2.0,679,1865
15286,13351744.0,100.0,2.0,162,585
15287,13352800.0,1056.0,1.0,620,3310
15288,13353734.0,934.0,1.0,240,778
15289,13356255.0,2521.0,1.0,678,1230
15290,13356344.0,89.0,2.0,494,978
15291,13356891.0,547.0,2.0,573,1599
15292,13357344.0,453.0,1.0,242,279
15293,13358187.0,843.0,1.0,610,2494
15294,13359256.0,1069.0,1.0,436,2411
15295,13360926.0,1670.0,2.0,310,966
15296,13361590.0,664.0,1.0,677,1240
15297,13362108.0,518.0,3.0,83,2829
15298,13362179.0,71.0,2.0,299,2343
15299,13363921.0,1742.0,2.0,159,2108
15300,13364707.0,786.0,3.0,628,2638
15301,13364899.0,192.0,1.0,661,340
15302,13366832.0,1933.0,1.0,37,171
15303,13367085.0,253.0,2.0,609,948
15304,13368582.0,1497.0,1.0,335,328
15305,13369891.0,1309.0,2.0,476,1018
15306,13370002.0,111.0,1.0,140,265
15307,13370949.0,947.0,1.0,570,510
15308,13371765.0,816.0,1.0,612,1305
15309,13372661.0,896.0,1.0,266,1192
15310,13373871.0,1210.0,1.0,462,697
15311,13374506.0,635.0,1.0,379,1353
15312,13374677.0,171.0,1.0,8,8871
15313,13375420.0,743.0,2.0,107,373
15314,13375755.0,335.0,1.0,450,658
15315,13376470.0,715.0,1.0,202,808
15316,13377847.0,1377.0,1.0,592,707
15317,13380863.0,3016.0,1.0,674,322
15318,13381276.0,413.0,1.0,28,3823
15319,13382213.0,937.0,1.0,651,373
15320,13383300.0,1087.0,1.0,651,259
15321,13383929.0,629.0,2.0,606,984
15322,13384689.0,760.0,1.0,190,174
15323,13385939.0,1250.0,1.0,355,761
15324,13385981.0,42.0,1.0,481,1980
15325,13386694.0,713.0,3.0,471,4793
15326,13386820.0,126.0,1.0,471,376
15327,13388044.0,1224.0,1.0,448,215
15328,13388809.0,765.0,1.0,8,313
15329,13389977.0,1168.0,1.0,134,233
15330,13392238.0,2261.0,1.0,224,299
15331,13392292.0,54.0,2.0,53,1741
15332,13393964.0,1672.0,1.0,525,909
15333,13394225.0,261.0,2.0,430,906
15334,13394419.0,194.0,1.0,280,300
15335,13395887.0,1468.0,1.0,244,392
15336,13396391.0,504.0,1.0,421,717
15337,13398456.0,2065.0,1.0,316,194
15338,13399027.0,571.0,1.0,297,1036
15339,13399489.0,462.0,1.0,592,798
15340,13400087.0,598.0,1.0,548,400
15341,13400321.0,234.0,2.0,271,1750
15342,13400675.0,354.0,1.0,308,164
15343,13402098.0,1423.0,1.0,450,544
15344,13403812.0,1714.0,1.0,410,171
15345,13409627.0,5815.0,1.0,334,317
15346,13410386.0,759.0,1.0,668,233
15347,13412919.0,2533.0,1.0,440,351
15348,13419756.0,6837.0,2.0,262,678
15349,13421848.0,2092.0,1.0,66,230
15350,13422378.0,530.0,1.0,142,1166
15351,13422427.0,49.0,1.0,240,1602
15352,13427788.0,5361.0,1.0,664,351
15353,13428644.0,856.0,3.0,321,5065
15354,13430206.0,1562.0,2.0,526,949
15355,13430767.0,561.0,2.0,131,1678
15356,13432304.0,1537.0,1.0,471,1466
15357,13433627.0,1323.0,3.0,199,7477
15358,13434819.0,1192.0,1.0,481,1005
15359,13436972.0,2153.0,2.0,152,561
15360,13437433.0,461.0,2.0,434,930
15361,13437603.0,170.0,1.0,394,1181
15362,13438264.0,661.0,1.0,625,872
15363,13438778.0,514.0,1.0,692,958
15364,13438837.0,59.0,2.0,272,469
15365,13439072.0,235.0,1.0,220,321
15366,13439730.0,658.0,1.0,582,1868
15367,13441513.0,1783.0,3.0,632,4705
15368,13444604.0,3091.0,2.0,623,1150
15369,13446392.0,1788.0,2.0,415,803
15370,13447899.0,1507.0,2.0,614,671
15371,13448650.0,751.0,2.0,544,636
15372,13449960.0,1310.0,1.0,582,463
15373,13450494.0,534.0,1.0,378,670
15374,13451550.0,1056.0,2.0,416,270
15375,13451976.0,426.0,1.0,471,992
15376,13452510.0,534.0,2.0,623,2033
15377,13452663.0,153.0,1.0,530,740
15378,13455692.0,3029.0,1.0,414,642
15379,13458033.0,2341.0,2.0,209,1236
15380,13458145.0,112.0,3.0,140,8100
15381,13458690.0,545.0,1.0,235,1825
15382,13458905.0,215.0,3.0,477,2494
15383,13459190.0,285.0,3.0,20,3386
15384,13460354.0,1164.0,2.0,604,336
15385,13461240.0,886.0,1.0,337,388
15386,13462113.0,873.0,1.0,674,425
15387,13464508.0,2395.0,2.0,72,760
15388,13465272.0,764.0,1.0,465,305
15389,13465571.0,299.0,1.0,386,1378
15390,13466185.0,614.0,1.0,232,252
15391,13466367.0,182.0,2.0,377,446
15392,13466743.0,376.0,2.0,452,348
15393,13466805.0,62.0,1.0,627,525
15394,13467056.0,251.0,1.0,576,1791
15395,13468273.0,1217.0,1.0,338,425
15396,13469763.0,1490.0,1.0,515,525
15397,13470352.0,589.0,3.0,358,2478
15398,13470675.0,323.0,1.0,143,478
15399,13471769.0,1094.0,3.0,140,9365
15400,13473280.0,1511.0,1.0,567,196
15401,13473435.0,155.0,2.0,349,1842
15402,13473567.0,132.0,1.0,567,663
15403,13475684.0,2117.0,1.0,59,206
15404,13476313.0,629.0,3.0,197,2940
15405,13476389.0,76.0,1.0,217,1267
15406,13476739.0,350.0,2.0,506,165
15407,13477539.0,800.0,2.0,262,412
15408,13477776.0,237.0,1.0,468,255
15409,13478189.0,413.0,1.0,217,240
15410,13478457.0,268.0,1.0,229,476
15411,13483079.0,4622.0,1.0,570,639
15412,13483168.0,89.0,1.0,415,289
15413,13483369.0,201.0,1.0,55,402
15414,13483651.0,282.0,1.0,55,1782
15415,13484005.0,354.0,1.0,673,1871
15416,13484340.0,335.0,2.0,534,2261
15417,13484861.0,521.0,3.0,236,2670
15418,13486134.0,1273.0,1.0,583,172
15419,13488003.0,1869.0,3.0,202,2596
15420,13489182.0,1179.0,1.0,533,523
15421,13491021.0,1839.0,3.0,566,8274
15422,13491193.0,172.0,1.0,238,601
15423,13492966.0,1773.0,2.0,61,1771
15424,13493033.0,67.0,1.0,325,195
15425,13495236.0,2203.0,2.0,74,783
15426,13495494.0,258.0,3.0,398,4508
15427,13500841.0,5347.0,1.0,224,880
15428,13502201.0,1360.0,1.0,94,599
15429,13504115.0,1914.0,1.0,566,499
15430,13506862.0,2747.0,2.0,219,1003
15431,13508043.0,1181.0,1.0,576,227
15432,13508302.0,259.0,1.0,631,670
15433,13510732.0,2430.0,2.0,51,1320
15434,13513377.0,2645.0,1.0,436,2127
15435,13513919.0,542.0,1.0,522,716
15436,13515665.0,1746.0,2.0,206,988
15437,13516042.0,377.0,2.0,115,1913
15438,13518391.0,2349.0,2.0,296,1304
15439,13518690.0,299.0,2.0,475,1015
15440,13520105.0,1415.0,2.0,165,1302
15441,13520497.0,392.0,2.0,400,1428
15442,13520879.0,382.0,2.0,416,1695
15443,13523040.0,2161.0,2.0,571,681
15444,13523318.0,278.0,1.0,647,257
15445,13524393.0,1075.0,2.0,563,601
15446,13525037.0,644.0,1.0,66,292
15447,13526215.0,1178.0,1.0,626,435
15448,13526346.0,131.0,1.0,675,341
15449,13527554.0,1208.0,1.0,491,940
15450,13530430.0,2876.0,1.0,455,532
15451,13530987.0,557.0,1.0,240,369
15452,13531130.0,143.0,1.0,651,397
15453,13531246.0,116.0,2.0,480,973
15454,13531433.0,187.0,1.0,687,412
15455,13532325.0,892.0,1.0,553,1616
15456,13533969.0,1644.0,2.0,345,1541
15457,13533998.0,29.0,2.0,418,682
15458,13536472.0,2474.0,2.0,542,1618
15459,13536520.0,48.0,2.0,434,544
15460,13536769.0,249.0,1.0,608,234
15461,13537182.0,413.0,2.0,293,2356
15462,13537434.0,252.0,2.0,539,1717
15463,13540368.0,2934.0,1.0,522,2176
15464,13540733.0,365.0,2.0,687,1381
15465,13540829.0,96.0,1.0,604,744
15466,13542653.0,1824.0,1.0,518,771
15467,13542816.0,163.0,2.0,344,2052
15468,13543905.0,1089.0,1.0,241,1162
15469,13544823.0,918.0,1.0,463,2879
15470,13544876.0,53.0,1.0,615,2330
15471,13545594.0,718.0,3.0,660,3373
15472,13546160.0,566.0,1.0,623,1392
15473,13546313.0,153.0,1.0,411,502
15474,13546834.0,521.0,1.0,580,727
15475,13549126.0,2292.0,2.0,651,429
15476,13549975.0,849.0,1.0,4,3360
15477,13550385.0,410.0,1.0,348,1750
15478,13550409.0,24.0,1.0,146,1214
15479,13550936.0,527.0,2.0,301,1191
15480,13551896.0,960.0,1.0,450,1064
15481,13551974.0,78.0,1.0,439,347
15482,13552943.0,969.0,2.0,279,776
15483,13553551.0,608.0,2.0,653,1487
15484,13553725.0,174.0,3.0,597,2585
15485,13554390.0,665.0,1.0,626,174
15486,13554528.0,138.0,1.0,456,523
15487,13555241.0,713.0,1.0,670,787
15488,13555956.0,715.0,1.0,627,1134
15489,13556057.0,101.0,1.0,634,175
15490,13557147.0,1090.0,1.0,450,881
15491,13557760.0,613.0,1.0,346,1022
15492,13559032.0,1272.0,1.0,436,1494
15493,13559849.0,817.0,1.0,463,1820
15494,13560253.0,404.0,1.0,240,427
15495,13560549.0,296.0,3.0,320,2649
15496,13560961.0,412.0,1.0,567,882
15497,13561204.0,243.0,1.0,150,721
15498,13561382.0,178.0,2.0,122,464
15499,13561664.0,282.0,1.0,608,401
15500,13562514.0,850.0,1.0,307,668
15501,13563087.0,573.0,1.0,228,679
15502,13563661.0,574.0,1.0,595,1219
15503,13563938.0,277.0,3.0,328,3166
15504,13565562.0,1624.0,1.0,37,296
15505,13568287.0,2725.0,1.0,442,373
15506,13569024.0,737.0,2.0,624,1227
15507,13569609.0,585.0,1.0,620,511
15508,13570951.0,1342.0,1.0,620,837
15509,13570980.0,29.0,1.0,240,911
15510,13575644.0,4664.0,1.0,349,410
15511,13576675.0,1031.0,1.0,409,754
15512,13580690.0,4015.0,2.0,490,1144
15513,13584969.0,4279.0,1.0,616,462
15514,13587147.0,2178.0,1.0,450,1099
15515,13587842.0,695.0,1.0,653,2221
15516,13590478.0,2636.0,1.0,635,320
15517,13593289.0,2811.0,2.0,491,1693
15518,13593889.0,600.0,1.0,583,685
15519,13595894.0,2005.0,1.0,323,803
15520,13596725.0,831.0,1.0,623,1556
15521,13597490.0,765.0,3.0,608,3420
15522,13597634.0,144.0,2.0,201,1728
15523,13598170.0,536.0,1.0,414,514
15524,13598974.0,804.0,2.0,238,652
15525,13599415.0,441.0,1.0,651,967
15526,13602933.0,3518.0,1.0,615,74
15527,13607657.0,4724.0,2.0,110,944
15528,13608861.0,1204.0,1.0,414,246
15529,13608955.0,94.0,1.0,583,556
15530,13609152.0,197.0,1.0,455,394
15531,13611440.0,2288.0,1.0,17,14004
15532,13611820.0,380.0,1.0,330,895
15533,13611946.0,126.0,2.0,284,1167
15534,13612889.0,943.0,1.0,27,751
15535,13613754.0,865.0,2.0,299,2021
15536,13614800.0,1046.0,2.0,567,574
15537,13615870.0,1070.0,1.0,609,1200
15538,13616083.0,213.0,2.0,336,409
15539,13619177.0,3094.0,1.0,592,3939
15540,13620581.0,1404.0,1.0,94,2359
15541,13622465.0,1884.0,1.0,480,375
15542,13622915.0,450.0,1.0,651,266
15543,13624079.0,1164.0,1.0,24,3913
15544,13624163.0,84.0,1.0,345,859
15545,13624499.0,336.0,2.0,524,1473
15546,13625063.0,564.0,3.0,394,3050
15547,13625097.0,34.0,1.0,616,1306
15548,13625766.0,669.0,1.0,557,1739
15549,13626976.0,1210.0,1.0,615,813
15550,13628955.0,1979.0,1.0,623,4400
15551,13629093.0,138.0,1.0,54,1384
15552,13629423.0,330.0,1.0,602,658
15553,13631951.0,2528.0,1.0,481,1006
15554,13633625.0,1674.0,1.0,567,590
15555,13634385.0,760.0,1.0,547,217
15556,13635454.0,1069.0,2.0,352,973
15557,13635847.0,393.0,3.0,157,3128
15558,13635912.0,65.0,2.0,415,2297
15559,13636897.0,985.0,1.0,547,3065
15560,13640249.0,3352.0,1.0,455,433
15561,13640946.0,697.0,1.0,1,440
15562,13641060.0,114.0,1.0,466,252
15563,13641824.0,764.0,2.0,649,1805
15564,13644753.0,2929.0,2.0,464,1592
15565,13645486.0,733.0,1.0,577,439
15566,13646920.0,1434.0,1.0,7,312
15567,13647550.0,630.0,1.0,632,257
15568,13647950.0,400.0,1.0,324,306
15569,13648183.0,233.0,1.0,452,688
15570,13648542.0,359.0,1.0,161,219
15571,13648610.0,68.0,2.0,588,1331
15572,13649588.0,978.0,2.0,48,444
15573,13650649.0,1061.0,1.0,82,810
15574,13650692.0,43.0,1.0,229,869
15575,13652731.0,2039.0,1.0,583,413
15576,13654593.0,1862.0,1.0,450,779
15577,13657071.0,2478.0,2.0,309,1150
15578,13657396.0,325.0,2.0,113,868
15579,13657722.0,326.0,1.0,463,2466
15580,13658548.0,826.0,1.0,608,1488
15581,13660428.0,1880.0,1.0,220,1568
15582,13661227.0,799.0,1.0,414,867
15583,13662709.0,1482.0,1.0,378,287
15584,13669235.0,6526.0,2.0,545,1365
15585,13675034.0,5799.0,1.0,380,724
15586,13680652.0,5618.0,1.0,623,275
15587,13682992.0,2340.0,1.0,567,152
15588,13683075.0,83.0,1.0,265,1993
15589,13683107.0,32.0,1.0,17,3181
15590,13683711.0,604.0,2.0,402,757
15591,13684153.0,442.0,3.0,252,3354
15592,13684871.0,718.0,1.0,620,753
15593,13685894.0,1023.0,2.0,418,1779
15594,13686299.0,405.0,2.0,604,564
15595,13687506.0,1207.0,2.0,674,2266
15596,13687628.0,122.0,1.0,211,1257
15597,13690657.0,3029.0,2.0,143,775
15598,13690810.0,153.0,1.0,240,1445
15599,13691237.0,427.0,1.0,651,620
15600,13691329.0,92.0,2.0,59,1028
15601,13692131.0,802.0,2.0,19,340
15602,13693093.0,962.0,1.0,690,934
15603,13693855.0,762.0,1.0,608,473
15604,13694563.0,708.0,1.0,609,1291
15605,13695890.0,1327.0,1.0,528,653
15606,13696150.0,260.0,1.0,594,772
15607,13696356.0,206.0,2.0,480,1894
15608,13697202.0,846.0,1.0,571,523
15609,13698003.0,801.0,1.0,592,709
15610,13698843.0,840.0,3.0,577,9586
15611,13700043.0,1200.0,1.0,567,510
15612,13702345.0,2302.0,1.0,66,2542
15613,13703819.0,1474.0,1.0,240,3162
15614,13704592.0,773.0,1.0,623,1005
15615,13705736.0,1144.0,1.0,125,538
15616,13707067.0,1331.0,1.0,671,728
15617,13707491.0,424.0,2.0,234,310
15618,13708082.0,591.0,1.0,652,1424
15619,13708528.0,446.0,1.0,233,621
15620,13710647.0,2119.0,2.0,206,1019
15621,13713964.0,3317.0,1.0,56,310
15622,13714850.0,886.0,2.0,438,881
15623,13716153.0,1303.0,1.0,506,173
15624,13716665.0,512.0,2.0,389,1988
15625,13717865.0,1200.0,1.0,617,914
15626,13719476.0,1611.0,1.0,476,1133
15627,13721174.0,1698.0,3.0,39,2577
15628,13721467.0,293.0,2.0,452,912
15629,13722428.0,961.0,1.0,681,3768
15630,13723244.0,816.0,1.0,674,499
15631,13724185.0,941.0,1.0,478,1764
15632,13725865.0,1680.0,1.0,626,397
15633,13726994.0,1129.0,2.0,140,1732
15634,13727072.0,78.0,2.0,58,1309
15635,13727889.0,817.0,1.0,309,1320
15636,13728173.0,284.0,1.0,606,820
15637,13728406.0,233.0,1.0,227,534
15638,13729130.0,724.0,1.0,75,721
15639,13731993.0,2863.0,1.0,226,319
15640,13732444.0,451.0,1.0,444,302
15641,13732567.0,123.0,1.0,612,815
15642,13733652.0,1085.0,1.0,476,265
15643,13734132.0,480.0,3.0,252,11599
15644,13737077.0,2945.0,1.0,424,1031
15645,13738315.0,1238.0,2.0,358,1101
15646,13740183.0,1868.0,1.0,201,867
15647,13741554.0,1371.0,1.0,552,887
15648,13741579.0,25.0,1.0,101,183
15649,13742277.0,698.0,1.0,623,833
15650,13742774.0,497.0,1.0,355,219
15651,13743023.0,249.0,1.0,439,211
15652,13743117.0,94.0,2.0,435,1561
15653,13743539.0,422.0,1.0,559,942
15654,13746853.0,3314.0,1.0,457,742
15655,13749624.0,2771.0,1.0,671,311
15656,13750614.0,990.0,1.0,414,124
15657,13753035.0,2421.0,1.0,564,413
15658,13756019.0,2984.0,1.0,623,2707
15659,13756356.0,337.0,2.0,117,1715
15660,13764029.0,7673.0,3.0,418,4097
15661,13764683.0,654.0,1.0,468,1566
15662,13768409.0,3726.0,1.0,347,165
15663,13768911.0,502.0,1.0,540,1410
15664,13769789.0,878.0,1.0,442,607
15665,13770734.0,945.0,1.0,528,769
15666,13771713.0,979.0,1.0,224,436
15667,13772513.0,800.0,1.0,253,797
15668,13772778.0,265.0,1.0,250,276
15669,13773427.0,649.0,3.0,17,5608
15670,13776342.0,2915.0,1.0,568,268
15671,13777688.0,1346.0,2.0,267,1465
15672,13778064.0,376.0,1.0,623,920
15673,13779025.0,961.0,1.0,414,1631
15674,13780088.0,1063.0,1.0,567,480
